sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,eta
71.5,70.9,71.0,71.4,71.6,70.9,68.8,69.7,70.4,69.3,70.8,72.7,0.8645533141210374
70.9,71.0,71.4,71.6,70.9,68.8,69.7,70.4,69.3,70.8,72.7,69.4,0.8862629246676513
71.0,71.4,71.6,70.9,68.8,69.7,70.4,69.3,70.8,72.7,69.4,67.7,0.8559201141226819
71.4,71.6,70.9,68.8,69.7,70.4,69.3,70.8,72.7,69.4,67.7,70.1,0.860832137733142
71.6,70.9,68.8,69.7,70.4,69.3,70.8,72.7,69.4,67.7,70.1,69.7,0.8547008547008548
70.9,68.8,69.7,70.4,69.3,70.8,72.7,69.4,67.7,70.1,69.7,70.2,0.8356545961002786
68.8,69.7,70.4,69.3,70.8,72.7,69.4,67.7,70.1,69.7,70.2,71.8,0.8450704225352113
69.7,70.4,69.3,70.8,72.7,69.4,67.7,70.1,69.7,70.2,71.8,71.0,0.8522727272727273
70.4,69.3,70.8,72.7,69.4,67.7,70.1,69.7,70.2,71.8,71.0,70.4,0.8670520231213873
69.3,70.8,72.7,69.4,67.7,70.1,69.7,70.2,71.8,71.0,70.4,69.2,0.8534850640113798
70.8,72.7,69.4,67.7,70.1,69.7,70.2,71.8,71.0,70.4,69.2,70.3,0.8683068017366137
72.7,69.4,67.7,70.1,69.7,70.2,71.8,71.0,70.4,69.2,70.3,69.1,0.8534850640113798
69.4,67.7,70.1,69.7,70.2,71.8,71.0,70.4,69.2,70.3,69.1,70.3,0.8633093525179857
67.7,70.1,69.7,70.2,71.8,71.0,70.4,69.2,70.3,69.1,70.3,69.5,0.841514726507714
70.1,69.7,70.2,71.8,71.0,70.4,69.2,70.3,69.1,70.3,69.5,71.3,0.8426966292134831
69.7,70.2,71.8,71.0,70.4,69.2,70.3,69.1,70.3,69.5,71.3,71.2,0.8522727272727273
70.2,71.8,71.0,70.4,69.2,70.3,69.1,70.3,69.5,71.3,71.2,70.4,0.8534850640113798
71.8,71.0,70.4,69.2,70.3,69.1,70.3,69.5,71.3,71.2,70.4,70.3,0.841514726507714
71.0,70.4,69.2,70.3,69.1,70.3,69.5,71.3,71.2,70.4,70.3,71.3,0.8583690987124463
70.4,69.2,70.3,69.1,70.3,69.5,71.3,71.2,70.4,70.3,71.3,69.9,0.8547008547008548
69.2,70.3,69.1,70.3,69.5,71.3,71.2,70.4,70.3,71.3,69.9,70.2,0.8426966292134831
70.3,69.1,70.3,69.5,71.3,71.2,70.4,70.3,71.3,69.9,70.2,71.2,0.8547008547008548
69.1,70.3,69.5,71.3,71.2,70.4,70.3,71.3,69.9,70.2,71.2,70.2,0.8658008658008658
70.3,69.5,71.3,71.2,70.4,70.3,71.3,69.9,70.2,71.2,70.2,69.3,0.8462623413258109
69.5,71.3,71.2,70.4,70.3,71.3,69.9,70.2,71.2,70.2,69.3,70.9,0.8522727272727273
71.3,71.2,70.4,70.3,71.3,69.9,70.2,71.2,70.2,69.3,70.9,70.4,0.8695652173913043
71.2,70.4,70.3,71.3,69.9,70.2,71.2,70.2,69.3,70.9,70.4,69.0,0.847457627118644
70.4,70.3,71.3,69.9,70.2,71.2,70.2,69.3,70.9,70.4,69.0,70.8,0.8438818565400844
70.3,71.3,69.9,70.2,71.2,70.2,69.3,70.9,70.4,69.0,70.8,71.1,0.8746355685131196
71.3,69.9,70.2,71.2,70.2,69.3,70.9,70.4,69.0,70.8,71.1,68.6,0.8583690987124463
69.9,70.2,71.2,70.2,69.3,70.9,70.4,69.0,70.8,71.1,68.6,69.9,0.8522727272727273
70.2,71.2,70.2,69.3,70.9,70.4,69.0,70.8,71.1,68.6,69.9,70.4,0.8559201141226819
71.2,70.2,69.3,70.9,70.4,69.0,70.8,71.1,68.6,69.9,70.4,70.1,0.8658008658008658
70.2,69.3,70.9,70.4,69.0,70.8,71.1,68.6,69.9,70.4,70.1,69.3,0.8658008658008658
69.3,70.9,70.4,69.0,70.8,71.1,68.6,69.9,70.4,70.1,69.3,69.3,0.8522727272727273
70.9,70.4,69.0,70.8,71.1,68.6,69.9,70.4,70.1,69.3,69.3,70.4,0.8633093525179857
70.4,69.0,70.8,71.1,68.6,69.9,70.4,70.1,69.3,69.3,70.4,69.5,0.8547008547008548
69.0,70.8,71.1,68.6,69.9,70.4,70.1,69.3,69.3,70.4,69.5,70.2,0.8547008547008548
70.8,71.1,68.6,69.9,70.4,70.1,69.3,69.3,70.4,69.5,70.2,70.2,0.8915304606240714
71.1,68.6,69.9,70.4,70.1,69.3,69.3,70.4,69.5,70.2,70.2,67.3,0.8695652173913043
68.6,69.9,70.4,70.1,69.3,69.3,70.4,69.5,70.2,70.2,67.3,69.0,0.8645533141210374
69.9,70.4,70.1,69.3,69.3,70.4,69.5,70.2,70.2,67.3,69.0,69.4,0.8534850640113798
70.4,70.1,69.3,69.3,70.4,69.5,70.2,70.2,67.3,69.0,69.4,70.3,0.841514726507714
70.1,69.3,69.3,70.4,69.5,70.2,70.2,67.3,69.0,69.4,70.3,71.3,0.8695652173913043
69.3,69.3,70.4,69.5,70.2,70.2,67.3,69.0,69.4,70.3,71.3,69.0,0.8571428571428571
69.3,70.4,69.5,70.2,70.2,67.3,69.0,69.4,70.3,71.3,69.0,70.0,0.8620689655172414
70.4,69.5,70.2,70.2,67.3,69.0,69.4,70.3,71.3,69.0,70.0,69.6,0.8658008658008658
69.5,70.2,70.2,67.3,69.0,69.4,70.3,71.3,69.0,70.0,69.6,69.3,0.8670520231213873
70.2,70.2,67.3,69.0,69.4,70.3,71.3,69.0,70.0,69.6,69.3,69.2,0.8241758241758241
70.2,67.3,69.0,69.4,70.3,71.3,69.0,70.0,69.6,69.3,69.2,72.8,0.8053691275167785
67.3,69.0,69.4,70.3,71.3,69.0,70.0,69.6,69.3,69.2,72.8,74.5,0.7989347536617843
69.0,69.4,70.3,71.3,69.0,70.0,69.6,69.3,69.2,72.8,74.5,75.1,0.8275862068965517
69.4,70.3,71.3,69.0,70.0,69.6,69.3,69.2,72.8,74.5,75.1,72.5,0.8403361344537814
70.3,71.3,69.0,70.0,69.6,69.3,69.2,72.8,74.5,75.1,72.5,71.4,0.8620689655172414
71.3,69.0,70.0,69.6,69.3,69.2,72.8,74.5,75.1,72.5,71.4,69.6,0.9049773755656109
69.0,70.0,69.6,69.3,69.2,72.8,74.5,75.1,72.5,71.4,69.6,66.3,0.9077155824508322
70.0,69.6,69.3,69.2,72.8,74.5,75.1,72.5,71.4,69.6,66.3,66.1,0.9202453987730062
69.6,69.3,69.2,72.8,74.5,75.1,72.5,71.4,69.6,66.3,66.1,65.2,0.9259259259259259
69.3,69.2,72.8,74.5,75.1,72.5,71.4,69.6,66.3,66.1,65.2,64.8,0.9216589861751153
69.2,72.8,74.5,75.1,72.5,71.4,69.6,66.3,66.1,65.2,64.8,65.1,0.9063444108761329
72.8,74.5,75.1,72.5,71.4,69.6,66.3,66.1,65.2,64.8,65.1,66.2,0.9316770186335402
74.5,75.1,72.5,71.4,69.6,66.3,66.1,65.2,64.8,65.1,66.2,64.4,0.9569377990430621
75.1,72.5,71.4,69.6,66.3,66.1,65.2,64.8,65.1,66.2,64.4,62.7,0.9787928221859707
72.5,71.4,69.6,66.3,66.1,65.2,64.8,65.1,66.2,64.4,62.7,61.3,1.0
71.4,69.6,66.3,66.1,65.2,64.8,65.1,66.2,64.4,62.7,61.3,60.0,1.0169491525423728
69.6,66.3,66.1,65.2,64.8,65.1,66.2,64.4,62.7,61.3,60.0,59.0,1.0507880910683012
66.3,66.1,65.2,64.8,65.1,66.2,64.4,62.7,61.3,60.0,59.0,57.1,1.0676156583629892
66.1,65.2,64.8,65.1,66.2,64.4,62.7,61.3,60.0,59.0,57.1,56.2,1.1049723756906078
65.2,64.8,65.1,66.2,64.4,62.7,61.3,60.0,59.0,57.1,56.2,54.3,1.1278195488721803
64.8,65.1,66.2,64.4,62.7,61.3,60.0,59.0,57.1,56.2,54.3,53.2,1.1741682974559686
65.1,66.2,64.4,62.7,61.3,60.0,59.0,57.1,56.2,54.3,53.2,51.1,1.3856812933025404
66.2,64.4,62.7,61.3,60.0,59.0,57.1,56.2,54.3,53.2,51.1,43.3,1.5873015873015874
64.4,62.7,61.3,60.0,59.0,57.1,56.2,54.3,53.2,51.1,43.3,37.8,1.6574585635359116
62.7,61.3,60.0,59.0,57.1,56.2,54.3,53.2,51.1,43.3,37.8,36.2,1.9292604501607715
61.3,60.0,59.0,57.1,56.2,54.3,53.2,51.1,43.3,37.8,36.2,31.1,2.3529411764705883
60.0,59.0,57.1,56.2,54.3,53.2,51.1,43.3,37.8,36.2,31.1,25.5,2.4896265560165975
59.0,57.1,56.2,54.3,53.2,51.1,43.3,37.8,36.2,31.1,25.5,24.1,2.608695652173913
57.1,56.2,54.3,53.2,51.1,43.3,37.8,36.2,31.1,25.5,24.1,23.0,2.5641025641025643
56.2,54.3,53.2,51.1,43.3,37.8,36.2,31.1,25.5,24.1,23.0,23.4,2.575107296137339
54.3,53.2,51.1,43.3,37.8,36.2,31.1,25.5,24.1,23.0,23.4,23.3,2.4489795918367343
53.2,51.1,43.3,37.8,36.2,31.1,25.5,24.1,23.0,23.4,23.3,24.5,2.6548672566371683
51.1,43.3,37.8,36.2,31.1,25.5,24.1,23.0,23.4,23.3,24.5,22.6,2.290076335877863
43.3,37.8,36.2,31.1,25.5,24.1,23.0,23.4,23.3,24.5,22.6,26.2,1.8461538461538463
37.8,36.2,31.1,25.5,24.1,23.0,23.4,23.3,24.5,22.6,26.2,32.5,1.6216216216216217
36.2,31.1,25.5,24.1,23.0,23.4,23.3,24.5,22.6,26.2,32.5,37.0,1.5503875968992247
31.1,25.5,24.1,23.0,23.4,23.3,24.5,22.6,26.2,32.5,37.0,38.7,1.293103448275862
25.5,24.1,23.0,23.4,23.3,24.5,22.6,26.2,32.5,37.0,38.7,46.4,1.2121212121212122
24.1,23.0,23.4,23.3,24.5,22.6,26.2,32.5,37.0,38.7,46.4,49.5,1.2048192771084336
23.0,23.4,23.3,24.5,22.6,26.2,32.5,37.0,38.7,46.4,49.5,49.8,1.1605415860735009
23.4,23.3,24.5,22.6,26.2,32.5,37.0,38.7,46.4,49.5,49.8,51.7,1.1583011583011582
23.3,24.5,22.6,26.2,32.5,37.0,38.7,46.4,49.5,49.8,51.7,51.8,1.147227533460803
24.5,22.6,26.2,32.5,37.0,38.7,46.4,49.5,49.8,51.7,51.8,52.3,1.2121212121212122
22.6,26.2,32.5,37.0,38.7,46.4,49.5,49.8,51.7,51.8,52.3,49.5,1.5151515151515151
26.2,32.5,37.0,38.7,46.4,49.5,49.8,51.7,51.8,52.3,49.5,39.6,1.5873015873015874
32.5,37.0,38.7,46.4,49.5,49.8,51.7,51.8,52.3,49.5,39.6,37.8,1.58311345646438
37.0,38.7,46.4,49.5,49.8,51.7,51.8,52.3,49.5,39.6,37.8,37.9,1.3363028953229399
38.7,46.4,49.5,49.8,51.7,51.8,52.3,49.5,39.6,37.8,37.9,44.9,1.2875536480686696
46.4,49.5,49.8,51.7,51.8,52.3,49.5,39.6,37.8,37.9,44.9,46.6,1.4527845036319613
49.5,49.8,51.7,51.8,52.3,49.5,39.6,37.8,37.9,44.9,46.6,41.3,1.7543859649122806
49.8,51.7,51.8,52.3,49.5,39.6,37.8,37.9,44.9,46.6,41.3,34.2,1.8348623853211006
51.7,51.8,52.3,49.5,39.6,37.8,37.9,44.9,46.6,41.3,34.2,32.7,1.7191977077363898
51.8,52.3,49.5,39.6,37.8,37.9,44.9,46.6,41.3,34.2,32.7,34.9,1.9047619047619047
52.3,49.5,39.6,37.8,37.9,44.9,46.6,41.3,34.2,32.7,34.9,31.5,2.2140221402214024
49.5,39.6,37.8,37.9,44.9,46.6,41.3,34.2,32.7,34.9,31.5,27.1,2.2140221402214024
39.6,37.8,37.9,44.9,46.6,41.3,34.2,32.7,34.9,31.5,27.1,27.1,2.0270270270270268
37.8,37.9,44.9,46.6,41.3,34.2,32.7,34.9,31.5,27.1,27.1,29.6,1.780415430267062
37.9,44.9,46.6,41.3,34.2,32.7,34.9,31.5,27.1,27.1,29.6,33.7,1.5151515151515151
44.9,46.6,41.3,34.2,32.7,34.9,31.5,27.1,27.1,29.6,33.7,39.6,1.3544018058690745
46.6,41.3,34.2,32.7,34.9,31.5,27.1,27.1,29.6,33.7,39.6,44.3,1.1673151750972763
41.3,34.2,32.7,34.9,31.5,27.1,27.1,29.6,33.7,39.6,44.3,51.4,1.1257035647279552
34.2,32.7,34.9,31.5,27.1,27.1,29.6,33.7,39.6,44.3,51.4,53.3,1.0563380281690142
32.7,34.9,31.5,27.1,27.1,29.6,33.7,39.6,44.3,51.4,53.3,56.8,1.0434782608695652
34.9,31.5,27.1,27.1,29.6,33.7,39.6,44.3,51.4,53.3,56.8,57.5,1.0169491525423728
31.5,27.1,27.1,29.6,33.7,39.6,44.3,51.4,53.3,56.8,57.5,59.0,0.9868421052631579
27.1,27.1,29.6,33.7,39.6,44.3,51.4,53.3,56.8,57.5,59.0,60.8,0.9433962264150944
27.1,29.6,33.7,39.6,44.3,51.4,53.3,56.8,57.5,59.0,60.8,63.6,0.9202453987730062
29.6,33.7,39.6,44.3,51.4,53.3,56.8,57.5,59.0,60.8,63.6,65.2,0.9104704097116842
33.7,39.6,44.3,51.4,53.3,56.8,57.5,59.0,60.8,63.6,65.2,65.9,0.9022556390977443
39.6,44.3,51.4,53.3,56.8,57.5,59.0,60.8,63.6,65.2,65.9,66.5,0.9216589861751153
44.3,51.4,53.3,56.8,57.5,59.0,60.8,63.6,65.2,65.9,66.5,65.1,0.9259259259259259
51.4,53.3,56.8,57.5,59.0,60.8,63.6,65.2,65.9,66.5,65.1,64.8,0.890207715133531
53.3,56.8,57.5,59.0,60.8,63.6,65.2,65.9,66.5,65.1,64.8,67.4,0.966183574879227
56.8,57.5,59.0,60.8,63.6,65.2,65.9,66.5,65.1,64.8,67.4,62.1,0.9202453987730062
57.5,59.0,60.8,63.6,65.2,65.9,66.5,65.1,64.8,67.4,62.1,65.2,0.9090909090909092
59.0,60.8,63.6,65.2,65.9,66.5,65.1,64.8,67.4,62.1,65.2,66.0,0.8982035928143712
60.8,63.6,65.2,65.9,66.5,65.1,64.8,67.4,62.1,65.2,66.0,66.8,0.8849557522123894
63.6,65.2,65.9,66.5,65.1,64.8,67.4,62.1,65.2,66.0,66.8,67.8,0.8771929824561403
65.2,65.9,66.5,65.1,64.8,67.4,62.1,65.2,66.0,66.8,67.8,68.4,0.8928571428571428
65.9,66.5,65.1,64.8,67.4,62.1,65.2,66.0,66.8,67.8,68.4,67.2,0.9331259720062209
66.5,65.1,64.8,67.4,62.1,65.2,66.0,66.8,67.8,68.4,67.2,64.3,0.9118541033434651
65.1,64.8,67.4,62.1,65.2,66.0,66.8,67.8,68.4,67.2,64.3,65.8,0.900900900900901
64.8,67.4,62.1,65.2,66.0,66.8,67.8,68.4,67.2,64.3,65.8,66.6,0.8836524300441825
67.4,62.1,65.2,66.0,66.8,67.8,68.4,67.2,64.3,65.8,66.6,67.9,0.8733624454148472
62.1,65.2,66.0,66.8,67.8,68.4,67.2,64.3,65.8,66.6,67.9,68.7,0.8746355685131196
65.2,66.0,66.8,67.8,68.4,67.2,64.3,65.8,66.6,67.9,68.7,68.6,0.8746355685131196
66.0,66.8,67.8,68.4,67.2,64.3,65.8,66.6,67.9,68.7,68.6,68.6,0.8771929824561403
66.8,67.8,68.4,67.2,64.3,65.8,66.6,67.9,68.7,68.6,68.6,68.4,0.875912408759124
67.8,68.4,67.2,64.3,65.8,66.6,67.9,68.7,68.6,68.6,68.4,68.5,0.8633093525179857
68.4,67.2,64.3,65.8,66.6,67.9,68.7,68.6,68.6,68.4,68.5,69.5,0.875912408759124
67.2,64.3,65.8,66.6,67.9,68.7,68.6,68.6,68.4,68.5,69.5,68.5,0.8836524300441825
64.3,65.8,66.6,67.9,68.7,68.6,68.6,68.4,68.5,69.5,68.5,67.9,0.8862629246676513
65.8,66.6,67.9,68.7,68.6,68.6,68.4,68.5,69.5,68.5,67.9,67.7,0.9090909090909092
66.6,67.9,68.7,68.6,68.6,68.4,68.5,69.5,68.5,67.9,67.7,66.0,0.888888888888889
67.9,68.7,68.6,68.6,68.4,68.5,69.5,68.5,67.9,67.7,66.0,67.5,0.9104704097116842
68.7,68.6,68.6,68.4,68.5,69.5,68.5,67.9,67.7,66.0,67.5,65.9,0.93603744149766
68.6,68.6,68.4,68.5,69.5,68.5,67.9,67.7,66.0,67.5,65.9,64.1,0.9090909090909092
68.6,68.4,68.5,69.5,68.5,67.9,67.7,66.0,67.5,65.9,64.1,66.0,0.9259259259259259
68.4,68.5,69.5,68.5,67.9,67.7,66.0,67.5,65.9,64.1,66.0,64.8,0.9063444108761329
68.5,69.5,68.5,67.9,67.7,66.0,67.5,65.9,64.1,66.0,64.8,66.2,0.8941877794336812
69.5,68.5,67.9,67.7,66.0,67.5,65.9,64.1,66.0,64.8,66.2,67.1,0.9118541033434651
68.5,67.9,67.7,66.0,67.5,65.9,64.1,66.0,64.8,66.2,67.1,65.8,0.8982035928143712
67.9,67.7,66.0,67.5,65.9,64.1,66.0,64.8,66.2,67.1,65.8,66.8,0.8823529411764706
67.7,66.0,67.5,65.9,64.1,66.0,64.8,66.2,67.1,65.8,66.8,68.0,0.8658008658008658
66.0,67.5,65.9,64.1,66.0,64.8,66.2,67.1,65.8,66.8,68.0,69.3,0.8620689655172414
67.5,65.9,64.1,66.0,64.8,66.2,67.1,65.8,66.8,68.0,69.3,69.6,0.8620689655172414
65.9,64.1,66.0,64.8,66.2,67.1,65.8,66.8,68.0,69.3,69.6,69.6,0.8645533141210374
64.1,66.0,64.8,66.2,67.1,65.8,66.8,68.0,69.3,69.6,69.6,69.4,0.8695652173913043
66.0,64.8,66.2,67.1,65.8,66.8,68.0,69.3,69.6,69.6,69.4,69.0,0.8595988538681949
64.8,66.2,67.1,65.8,66.8,68.0,69.3,69.6,69.6,69.4,69.0,69.8,0.8683068017366137
66.2,67.1,65.8,66.8,68.0,69.3,69.6,69.6,69.4,69.0,69.8,69.1,0.8438818565400844
67.1,65.8,66.8,68.0,69.3,69.6,69.6,69.4,69.0,69.8,69.1,71.1,0.860832137733142
65.8,66.8,68.0,69.3,69.6,69.6,69.4,69.0,69.8,69.1,71.1,69.7,0.8771929824561403
66.8,68.0,69.3,69.6,69.6,69.4,69.0,69.8,69.1,71.1,69.7,68.4,0.8695652173913043
68.0,69.3,69.6,69.6,69.4,69.0,69.8,69.1,71.1,69.7,68.4,69.0,0.8559201141226819
69.3,69.6,69.6,69.4,69.0,69.8,69.1,71.1,69.7,68.4,69.0,70.1,0.847457627118644
69.6,69.6,69.4,69.0,69.8,69.1,71.1,69.7,68.4,69.0,70.1,70.8,0.8522727272727273
69.6,69.4,69.0,69.8,69.1,71.1,69.7,68.4,69.0,70.1,70.8,70.4,0.8450704225352113
69.4,69.0,69.8,69.1,71.1,69.7,68.4,69.0,70.1,70.8,70.4,71.0,0.8645533141210374
69.0,69.8,69.1,71.1,69.7,68.4,69.0,70.1,70.8,70.4,71.0,69.4,0.8583690987124463
69.8,69.1,71.1,69.7,68.4,69.0,70.1,70.8,70.4,71.0,69.4,69.9,0.8571428571428571
69.1,71.1,69.7,68.4,69.0,70.1,70.8,70.4,71.0,69.4,69.9,70.0,0.8633093525179857
71.1,69.7,68.4,69.0,70.1,70.8,70.4,71.0,69.4,69.9,70.0,69.5,0.84985835694051
69.7,68.4,69.0,70.1,70.8,70.4,71.0,69.4,69.9,70.0,69.5,70.6,0.8462623413258109
68.4,69.0,70.1,70.8,70.4,71.0,69.4,69.9,70.0,69.5,70.6,70.9,0.8403361344537814
69.0,70.1,70.8,70.4,71.0,69.4,69.9,70.0,69.5,70.6,70.9,71.4,0.8310249307479224
70.1,70.8,70.4,71.0,69.4,69.9,70.0,69.5,70.6,70.9,71.4,72.2,0.860832137733142
70.8,70.4,71.0,69.4,69.9,70.0,69.5,70.6,70.9,71.4,72.2,69.7,0.8426966292134831
70.4,71.0,69.4,69.9,70.0,69.5,70.6,70.9,71.4,72.2,69.7,71.2,0.8426966292134831
71.0,69.4,69.9,70.0,69.5,70.6,70.9,71.4,72.2,69.7,71.2,71.2,0.8368200836820083
69.4,69.9,70.0,69.5,70.6,70.9,71.4,72.2,69.7,71.2,71.2,71.7,0.847457627118644
69.9,70.0,69.5,70.6,70.9,71.4,72.2,69.7,71.2,71.2,71.7,70.8,0.8462623413258109
70.0,69.5,70.6,70.9,71.4,72.2,69.7,71.2,71.2,71.7,70.8,70.9,0.8438818565400844
69.5,70.6,70.9,71.4,72.2,69.7,71.2,71.2,71.7,70.8,70.9,71.1,0.8595988538681949
70.6,70.9,71.4,72.2,69.7,71.2,71.2,71.7,70.8,70.9,71.1,69.8,0.8595988538681949
70.9,71.4,72.2,69.7,71.2,71.2,71.7,70.8,70.9,71.1,69.8,69.8,0.8595988538681949
71.4,72.2,69.7,71.2,71.2,71.7,70.8,70.9,71.1,69.8,69.8,69.8,0.84985835694051
72.2,69.7,71.2,71.2,71.7,70.8,70.9,71.1,69.8,69.8,69.8,70.6,0.8534850640113798
69.7,71.2,71.2,71.7,70.8,70.9,71.1,69.8,69.8,69.8,70.6,70.3,0.8620689655172414
71.2,71.2,71.7,70.8,70.9,71.1,69.8,69.8,69.8,70.6,70.3,69.6,0.8583690987124463
71.2,71.7,70.8,70.9,71.1,69.8,69.8,69.8,70.6,70.3,69.6,69.9,0.8298755186721992
71.7,70.8,70.9,71.1,69.8,69.8,69.8,70.6,70.3,69.6,69.9,72.3,0.8450704225352113
70.8,70.9,71.1,69.8,69.8,69.8,70.6,70.3,69.6,69.9,72.3,71.0,0.847457627118644
70.9,71.1,69.8,69.8,69.8,70.6,70.3,69.6,69.9,72.3,71.0,70.8,0.8438818565400844
71.1,69.8,69.8,69.8,70.6,70.3,69.6,69.9,72.3,71.0,70.8,71.1,0.841514726507714
69.8,69.8,69.8,70.6,70.3,69.6,69.9,72.3,71.0,70.8,71.1,71.3,0.8391608391608392
69.8,69.8,70.6,70.3,69.6,69.9,72.3,71.0,70.8,71.1,71.3,71.5,0.8344923504867872
69.8,70.6,70.3,69.6,69.9,72.3,71.0,70.8,71.1,71.3,71.5,71.9,0.8298755186721992
70.6,70.3,69.6,69.9,72.3,71.0,70.8,71.1,71.3,71.5,71.9,72.3,0.8391608391608392
70.3,69.6,69.9,72.3,71.0,70.8,71.1,71.3,71.5,71.9,72.3,71.5,0.8379888268156425
69.6,69.9,72.3,71.0,70.8,71.1,71.3,71.5,71.9,72.3,71.5,71.6,0.8426966292134831
69.9,72.3,71.0,70.8,71.1,71.3,71.5,71.9,72.3,71.5,71.6,71.2,0.8403361344537814
72.3,71.0,70.8,71.1,71.3,71.5,71.9,72.3,71.5,71.6,71.2,71.4,0.8253094910591472
71.0,70.8,71.1,71.3,71.5,71.9,72.3,71.5,71.6,71.2,71.4,72.7,0.8310249307479224
70.8,71.1,71.3,71.5,71.9,72.3,71.5,71.6,71.2,71.4,72.7,72.2,0.8298755186721992
71.1,71.3,71.5,71.9,72.3,71.5,71.6,71.2,71.4,72.7,72.2,72.3,0.8163265306122449
71.3,71.5,71.9,72.3,71.5,71.6,71.2,71.4,72.7,72.2,72.3,73.5,0.8333333333333333
71.5,71.9,72.3,71.5,71.6,71.2,71.4,72.7,72.2,72.3,73.5,72.0,0.8321775312066575
71.9,72.3,71.5,71.6,71.2,71.4,72.7,72.2,72.3,73.5,72.0,72.1,0.8321775312066575
72.3,71.5,71.6,71.2,71.4,72.7,72.2,72.3,73.5,72.0,72.1,72.1,0.8379888268156425
71.5,71.6,71.2,71.4,72.7,72.2,72.3,73.5,72.0,72.1,72.1,71.6,0.841514726507714
71.6,71.2,71.4,72.7,72.2,72.3,73.5,72.0,72.1,72.1,71.6,71.3,0.8403361344537814
71.2,71.4,72.7,72.2,72.3,73.5,72.0,72.1,72.1,71.6,71.3,71.4,0.8379888268156425
71.4,72.7,72.2,72.3,73.5,72.0,72.1,72.1,71.6,71.3,71.4,71.6,0.8356545961002786
72.7,72.2,72.3,73.5,72.0,72.1,72.1,71.6,71.3,71.4,71.6,71.8,0.8356545961002786
72.2,72.3,73.5,72.0,72.1,72.1,71.6,71.3,71.4,71.6,71.8,71.8,0.8310249307479224
72.3,73.5,72.0,72.1,72.1,71.6,71.3,71.4,71.6,71.8,71.8,72.2,0.8368200836820083
73.5,72.0,72.1,72.1,71.6,71.3,71.4,71.6,71.8,71.8,72.2,71.7,0.847457627118644
72.0,72.1,72.1,71.6,71.3,71.4,71.6,71.8,71.8,72.2,71.7,70.8,0.8379888268156425
72.1,72.1,71.6,71.3,71.4,71.6,71.8,71.8,72.2,71.7,70.8,71.6,0.847457627118644
72.1,71.6,71.3,71.4,71.6,71.8,71.8,72.2,71.7,70.8,71.6,70.8,0.8426966292134831
71.6,71.3,71.4,71.6,71.8,71.8,72.2,71.7,70.8,71.6,70.8,71.2,0.8438818565400844
71.3,71.4,71.6,71.8,71.8,72.2,71.7,70.8,71.6,70.8,71.2,71.1,0.8379888268156425
71.4,71.6,71.8,71.8,72.2,71.7,70.8,71.6,70.8,71.2,71.1,71.6,0.84985835694051
71.6,71.8,71.8,72.2,71.7,70.8,71.6,70.8,71.2,71.1,71.6,70.6,0.8391608391608392
71.8,71.8,72.2,71.7,70.8,71.6,70.8,71.2,71.1,71.6,70.6,71.5,0.851063829787234
71.8,72.2,71.7,70.8,71.6,70.8,71.2,71.1,71.6,70.6,71.5,70.5,0.8547008547008548
72.2,71.7,70.8,71.6,70.8,71.2,71.1,71.6,70.6,71.5,70.5,70.2,0.8486562942008486
71.7,70.8,71.6,70.8,71.2,71.1,71.6,70.6,71.5,70.5,70.2,70.7,0.8426966292134831
70.8,71.6,70.8,71.2,71.1,71.6,70.6,71.5,70.5,70.2,70.7,71.2,0.8534850640113798
71.6,70.8,71.2,71.1,71.6,70.6,71.5,70.5,70.2,70.7,71.2,70.3,0.8595988538681949
70.8,71.2,71.1,71.6,70.6,71.5,70.5,70.2,70.7,71.2,70.3,69.8,0.8571428571428571
71.2,71.1,71.6,70.6,71.5,70.5,70.2,70.7,71.2,70.3,69.8,70.0,0.860832137733142
71.1,71.6,70.6,71.5,70.5,70.2,70.7,71.2,70.3,69.8,70.0,69.7,0.8486562942008486
71.6,70.6,71.5,70.5,70.2,70.7,71.2,70.3,69.8,70.0,69.7,70.7,0.847457627118644
70.6,71.5,70.5,70.2,70.7,71.2,70.3,69.8,70.0,69.7,70.7,70.8,0.84985835694051
71.5,70.5,70.2,70.7,71.2,70.3,69.8,70.0,69.7,70.7,70.8,70.6,0.8426966292134831
70.5,70.2,70.7,71.2,70.3,69.8,70.0,69.7,70.7,70.8,70.6,71.2,0.8426966292134831
70.2,70.7,71.2,70.3,69.8,70.0,69.7,70.7,70.8,70.6,71.2,71.2,0.8450704225352113
70.7,71.2,70.3,69.8,70.0,69.7,70.7,70.8,70.6,71.2,71.2,71.0,0.8438818565400844
71.2,70.3,69.8,70.0,69.7,70.7,70.8,70.6,71.2,71.2,71.0,71.1,0.841514726507714
70.3,69.8,70.0,69.7,70.7,70.8,70.6,71.2,71.2,71.0,71.1,71.3,0.8368200836820083
69.8,70.0,69.7,70.7,70.8,70.6,71.2,71.2,71.0,71.1,71.3,71.7,0.84985835694051
70.0,69.7,70.7,70.8,70.6,71.2,71.2,71.0,71.1,71.3,71.7,70.6,0.851063829787234
69.7,70.7,70.8,70.6,71.2,71.2,71.0,71.1,71.3,71.7,70.6,70.5,0.8438818565400844
70.7,70.8,70.6,71.2,71.2,71.0,71.1,71.3,71.7,70.6,70.5,71.1,0.8522727272727273
